order_id,customer_id,customer_name,email,city,state,country,product_id,product_title,category,brand,quantity,unit_price,discount,tax,shipping,total_amount,net_amount,payment_method,status,rating,order_date
100122,3352,Tiffany Stevenson,colelisa@example.net,West Cassidy,North Carolina,United States,6193,Puma Electronics Product 315,Books,Adidas,5,17864,0,16077.6,120,89320,105517.6,Cash on Delivery,Pending,4.0,2026-12-07 21:48:54
100123,9316,Antonio Garcia,toni18@example.net,North John,New Hampshire,United States,7269,Apple Grocery Product 448,Toys,Apple,1,17452,250,3141.36,0,17452,20343.36,Wallet,Pending,4.2,2026-10-19 07:35:54
100124,11765,Kelly Bishop MD,paul59@example.org,Cameronville,Oklahoma,United States,7573,Samsung Appliances Product 377,Books,Nike,3,24787,0,13384.98,60,74361,87805.98,UPI,Processing,4.8,2025-07-07 01:18:54
100125,3986,Diane Cummings,mathewaguilar@example.org,Kylefurt,Florida,United States,8323,Nike Fashion Product 367,Toys,Apple,3,21362,0,11535.48,80,64086,75701.48,Debit Card,Shipped,3.5,2027-04-11 05:43:54
100126,9897,Teresa Collins,vschneider@example.org,Lake Ellenhaven,Mississippi,United States,6939,Sony Electronics Product 386,Beauty,Sony,2,1672,250,601.92,60,3344,3755.92,Debit Card,Delivered,5.0,2026-10-08 02:55:54
100127,8204,Eric Bean,stacey73@example.org,East Chris,Connecticut,United States,8664,Puma Books Product 499,Home & Kitchen,HP,3,9251,0,4995.54,60,27753,32808.54,Wallet,Pending,4.2,2026-07-20 02:50:54
100128,3956,Kimberly Rodgers,stanleynancy@example.net,New Nicholas,Hawaii,United States,7234,Sony Books Product 53,Fashion,Boat,5,9038,0,8134.2,80,45190,53404.2,Wallet,Processing,4.2,2025-07-18 03:41:54
100129,8325,Michael Weber,jenniferwilliams@example.com,South Cheryl,Wisconsin,United States,5173,Mamaearth Books Product 315,Grocery,Sony,4,20045,500,14432.4,40,80180,94152.4,Wallet,Delivered,3.5,2027-04-05 04:25:54
100130,10954,Joann Ferguson,tammy73@example.com,Murrayport,Wyoming,United States,7777,Philips Toys Product 18,Home & Kitchen,Samsung,4,12203,1000,8786.16,40,48812,56638.16,Credit Card,Processing,4.2,2025-05-29 18:57:54
100131,7077,Joseph Burch,laurietaylor@example.com,Lake Timothystad,Oklahoma,United States,6523,HP Fashion Product 294,Home & Kitchen,Lenovo,4,18886,0,13597.92,120,75544,89261.92,Debit Card,Pending,4.2,2025-10-03 11:31:54
100132,7340,Michelle Black,mitchellkathryn@example.com,Whiteheadberg,Nevada,United States,8741,Lenovo Fashion Product 135,Sports,Mamaearth,3,8478,0,4578.12,0,25434,30012.12,Net Banking,Shipped,4.8,2025-11-05 05:36:54
100133,2213,Thomas Velasquez,sarah60@example.com,Joeland,Mississippi,United States,6851,Nike Toys Product 45,Books,Dell,3,23039,750,12441.06,40,69117,80848.06,Debit Card,Delivered,4.8,2025-08-31 18:57:54
100134,11448,Fernando Garcia,lacey20@example.com,Hortonberg,Wisconsin,United States,5713,Philips Books Product 261,Beauty,Samsung,5,9813,100,8831.7,40,49065,57836.7,Credit Card,Shipped,4.0,2027-04-27 13:02:54
100135,10038,Joan Smith,smithjason@example.org,Rodriguezport,Kansas,United States,5531,LG Fashion Product 34,Sports,Puma,4,1160,250,835.2,120,4640,5345.2,Wallet,Pending,4.8,2026-12-06 01:32:54
100136,8372,Anthony Barnes,fbrown@example.net,Lake Zacharybury,Virginia,United States,6908,Dell Furniture Product 177,Home & Kitchen,Zara,4,13715,0,9874.8,40,54860,64774.8,Cash on Delivery,Cancelled,4.0,2026-03-19 10:07:54
100137,5982,Jeffrey Mendez,ashleylopez@example.net,New Theresaland,North Dakota,United States,5674,Nike Books Product 479,Beauty,Boat,2,14475,1000,5211.0,0,28950,33161.0,Cash on Delivery,Processing,3.5,2025-09-03 06:12:54
100138,11066,Rachel Romero,myerstheodore@example.net,Zavalaview,West Virginia,United States,7185,Samsung Furniture Product 329,Home & Kitchen,LG,3,6731,1000,3634.74,60,20193,22887.739999999998,Cash on Delivery,Shipped,4.0,2025-09-04 10:22:54
100139,1744,Richard Cooper,ingramjill@example.com,North Michael,Michigan,United States,8885,Dell Appliances Product 136,Beauty,Philips,5,23912,250,21520.8,120,119560,140950.8,Cash on Delivery,Pending,4.8,2025-06-09 14:08:54
100140,5012,Carrie Maxwell,epollard@example.net,Port Dennis,Virginia,United States,8296,Philips Grocery Product 153,Toys,Samsung,1,16618,1000,2991.24,60,16618,18669.239999999998,Wallet,Delivered,4.0,2027-02-14 23:33:54
100141,3353,Judith Carter,moodynina@example.com,Zacharyside,New Mexico,United States,6280,IKEA Books Product 376,Books,Puma,4,13918,750,10020.96,80,55672,65022.96,Credit Card,Processing,4.8,2025-11-23 00:41:54
100142,8366,Paul Lee,michelle05@example.com,Port Michealfurt,West Virginia,United States,6015,Nike Fashion Product 26,Sports,Puma,5,3778,250,3400.2,40,18890,22080.2,Cash on Delivery,Pending,4.0,2026-08-18 17:20:54
100143,8648,Tyler Morgan,tylerjimenez@example.net,Lauriechester,Colorado,United States,7042,Zara Sports Product 255,Electronics,Samsung,2,11028,250,3970.08,40,22056,25816.08,Net Banking,Cancelled,4.5,2025-10-09 05:35:54
100144,10789,Zachary White,manuel15@example.net,Kirkchester,Hawaii,United States,8614,IKEA Toys Product 147,Furniture,Apple,2,7348,250,2645.28,0,14696,17091.28,UPI,Pending,4.0,2025-06-18 23:34:54
100145,1838,Heather Williams,christina64@example.net,North Emilyfurt,Mississippi,United States,7335,Lenovo Beauty Product 186,Furniture,Sony,3,24137,250,13033.98,80,72411,85274.98,UPI,Pending,4.8,2026-05-07 15:28:54
100146,3108,Nicole Moore,thomascathy@example.com,East Carlosstad,Mississippi,United States,8993,Samsung Grocery Product 192,Books,Lenovo,4,18316,100,13187.52,120,73264,86471.52,Debit Card,Shipped,4.0,2027-03-26 09:10:54
100147,3245,Keith Jacobs,xrush@example.com,New Devinstad,Montana,United States,7922,Boat Toys Product 266,Toys,Nike,5,16981,500,15282.9,120,84905,99807.9,Cash on Delivery,Cancelled,4.0,2025-06-08 15:05:54
100148,5902,Donald Horne,fitzgeraldvictor@example.com,West Kimberlymouth,Indiana,United States,7431,Boat Furniture Product 425,Furniture,Lenovo,3,20388,250,11009.52,40,61164,71963.52,Net Banking,Cancelled,4.2,2026-06-05 09:50:54
100149,10563,Donna Hendricks DDS,taylorcharles@example.org,Osbornmouth,Texas,United States,6260,Philips Electronics Product 306,Toys,Sony,4,844,250,607.68,60,3376,3793.68,Wallet,Cancelled,4.8,2027-03-18 17:29:54
100150,11305,Austin Daniels,melissa25@example.net,North Tracie,Florida,United States,7953,LG Grocery Product 76,Beauty,Apple,2,23937,0,8617.32,120,47874,56611.32,Cash on Delivery,Delivered,4.0,2026-09-01 19:36:54
100151,4340,Johnny Ward,tanner82@example.net,North Kylefort,North Dakota,United States,6680,Lenovo Appliances Product 472,Toys,IKEA,1,14750,250,2655.0,80,14750,17235.0,Wallet,Delivered,5.0,2025-10-01 03:47:54
100152,9609,Jason Andrews,teresaday@example.com,Frazierstad,Florida,United States,6543,Boat Home & Kitchen Product 236,Furniture,Boat,2,17295,50,6226.2,120,34590,40886.2,Cash on Delivery,Processing,5.0,2026-03-27 11:33:54
100153,5890,Penny Bowman,katrinaanderson@example.net,Port Davidberg,Maryland,United States,5921,Sony Sports Product 361,Beauty,Mamaearth,3,20289,750,10956.06,40,60867,71113.06,Wallet,Pending,4.2,2026-01-05 22:38:54
100154,9899,Frank Fletcher,stacey84@example.org,Jamesside,Louisiana,United States,6555,Zara Grocery Product 420,Books,Philips,4,11728,1000,8444.16,60,46912,54416.16,Credit Card,Processing,3.5,2026-02-16 17:39:54
100155,8849,Eric Ferguson,brittanycarpenter@example.org,Meganshire,Arizona,United States,5876,Adidas Furniture Product 139,Furniture,Mamaearth,3,23699,0,12797.46,60,71097,83954.45999999999,Debit Card,Shipped,3.5,2026-07-25 10:19:54
100156,9700,Alyssa Williams,debra96@example.net,South Pamelaside,Maine,United States,5924,Dell Beauty Product 27,Fashion,Puma,5,24576,50,22118.4,40,122880,144988.4,Debit Card,Pending,3.5,2025-06-19 12:00:54
100157,8793,Elizabeth Sanchez,eevans@example.net,East Scottfort,New Jersey,United States,6955,Dell Beauty Product 388,Sports,Boat,2,468,1000,168.48,40,936,144.48,Debit Card,Delivered,3.5,2026-06-19 11:02:54
100158,3880,Lawrence Edwards,jessica56@example.org,Zacharyville,Massachusetts,United States,8825,Zara Electronics Product 429,Grocery,Philips,5,7908,1000,7117.2,0,39540,45657.2,Net Banking,Shipped,5.0,2025-10-25 03:59:54
100159,6489,Bryan Cole,colinroberts@example.com,Wrightburgh,Massachusetts,United States,6165,HP Furniture Product 269,Toys,Zara,3,1526,0,824.04,60,4578,5462.04,Credit Card,Cancelled,4.5,2026-12-01 09:09:54
100160,11621,Michelle Lee,tyronerobertson@example.com,Tylerland,Montana,United States,6053,Mamaearth Home & Kitchen Product 8,Books,Philips,3,6617,0,3573.18,60,19851,23484.18,Debit Card,Cancelled,5.0,2025-10-12 13:32:54
100161,7567,Tracy Lewis,brandon47@example.net,Mitchelltown,Connecticut,United States,7741,Samsung Home & Kitchen Product 72,Toys,Boat,2,6049,500,2177.64,80,12098,13855.64,Credit Card,Delivered,4.2,2026-10-08 00:08:54
100162,10386,Stephen Luna,zdiaz@example.org,West Angela,California,United States,5046,Sony Books Product 355,Beauty,Apple,4,8016,750,5771.52,60,32064,37145.520000000004,Wallet,Delivered,4.5,2026-03-31 23:40:54
100163,2923,Jerry Pierce,andersoncolin@example.com,Angelastad,Wisconsin,United States,7616,Zara Sports Product 189,Appliances,Adidas,3,5532,500,2987.28,120,16596,19203.28,Credit Card,Shipped,4.5,2027-04-18 23:47:54
100164,8714,Lance Morales,williamsderrick@example.com,Stoneberg,Rhode Island,United States,8102,Lenovo Beauty Product 391,Beauty,Dell,2,15207,250,5474.52,80,30414,35718.520000000004,Cash on Delivery,Delivered,4.8,2027-04-17 08:01:54
100165,9972,Brenda Velazquez,francisco94@example.net,Williamhaven,Ohio,United States,8698,Lenovo Beauty Product 294,Furniture,Nike,4,17606,250,12676.32,0,70424,82850.32,Credit Card,Processing,4.8,2026-11-26 17:06:54
100166,9361,Justin Wells Jr.,emily69@example.com,New Thomasshire,Oregon,United States,6824,Philips Electronics Product 233,Home & Kitchen,Lenovo,4,4107,50,2957.04,120,16428,19455.04,Net Banking,Pending,4.8,2026-09-10 17:00:54
100167,1049,Anthony Castillo,rhernandez@example.org,New Stacyville,Illinois,United States,8054,Adidas Appliances Product 38,Electronics,Puma,1,18609,750,3349.62,60,18609,21268.62,Debit Card,Delivered,4.8,2025-05-21 02:19:54
100168,3218,Erik Hernandez,roberthampton@example.com,Lake Devinborough,Oklahoma,United States,8136,Dell Grocery Product 192,Grocery,HP,1,2560,750,460.8,0,2560,2270.8,Net Banking,Pending,3.5,2026-02-16 03:14:54
100169,9664,Matthew Fox,sue78@example.com,Ericaview,South Carolina,United States,5521,Mamaearth Beauty Product 428,Electronics,Philips,5,4656,250,4190.4,0,23280,27220.4,UPI,Processing,4.5,2025-10-28 07:28:54
100170,6671,Dr. Douglas Evans,kellie37@example.com,Baileyview,Maine,United States,5635,Sony Beauty Product 480,Fashion,Apple,5,14196,1000,12776.4,80,70980,82836.4,Wallet,Pending,4.8,2025-12-19 21:32:54
100171,8314,Michael James,xcardenas@example.org,Bobbyland,Minnesota,United States,7448,Dell Electronics Product 126,Electronics,Puma,1,8185,50,1473.3,0,8185,9608.3,Net Banking,Shipped,4.8,2025-08-10 09:05:54
100172,10438,Mary Burgess,jamesryan@example.net,Derrickshire,Kansas,United States,6306,LG Appliances Product 396,Books,Adidas,2,2148,0,773.28,120,4296,5189.28,Debit Card,Shipped,5.0,2026-02-18 21:55:54
100173,10693,Michael Schmidt,briangutierrez@example.net,Garciaberg,Alabama,United States,8603,Mamaearth Home & Kitchen Product 321,Grocery,Lenovo,5,7542,500,6787.8,60,37710,44057.8,Net Banking,Delivered,4.2,2026-02-03 15:38:54
100174,7167,Vanessa Moore,mwoods@example.com,Justinton,Wyoming,United States,5753,Philips Furniture Product 243,Beauty,IKEA,4,17484,250,12588.48,80,69936,82354.48,Credit Card,Processing,5.0,2026-06-20 18:22:54
100175,9683,Kenneth Nichols,gentrygregory@example.org,Port Randyfort,Idaho,United States,5549,Puma Beauty Product 131,Beauty,Boat,2,15471,0,5569.56,120,30942,36631.56,Wallet,Delivered,4.5,2026-06-25 03:38:54
100176,10911,Tonya Howe,smithashley@example.org,Justinside,North Dakota,United States,7469,Apple Fashion Product 97,Appliances,Mamaearth,3,3328,1000,1797.12,40,9984,10821.119999999999,Wallet,Cancelled,4.0,2025-06-19 22:27:54
100177,4113,Todd Rosales MD,lisarivera@example.net,Wongburgh,Alabama,United States,8940,Mamaearth Fashion Product 383,Toys,Zara,4,7143,250,5142.96,60,28572,33524.96,Credit Card,Cancelled,5.0,2025-05-13 21:02:54
100178,8639,Rachel Bradley,gregorychase@example.com,Robertsonland,Montana,United States,7185,Dell Books Product 158,Sports,Boat,2,13295,50,4786.2,120,26590,31446.2,Cash on Delivery,Pending,4.5,2026-03-23 23:27:54
100179,7781,Cathy Taylor,shari04@example.com,South Karen,Michigan,United States,5187,LG Beauty Product 380,Home & Kitchen,Apple,1,23971,750,4314.78,60,23971,27595.78,Debit Card,Cancelled,4.8,2025-11-23 01:23:54
100180,4768,Nathan Smith,heather01@example.com,Erikhaven,Virginia,United States,6555,LG Beauty Product 256,Furniture,Dell,5,23892,500,21502.8,60,119460,140522.8,Wallet,Processing,4.2,2025-10-01 20:24:54
100181,6770,Melissa Fowler,michael33@example.org,Hernandezstad,Nebraska,United States,5693,Nike Furniture Product 251,Home & Kitchen,Zara,4,24008,750,17285.76,80,96032,112647.76,Cash on Delivery,Delivered,4.8,2025-10-18 13:53:54
100182,11333,Susan Todd,kathleenbecker@example.net,New Seanstad,California,United States,5947,Samsung Home & Kitchen Product 5,Beauty,Lenovo,1,2734,0,492.12,0,2734,3226.12,Net Banking,Processing,3.5,2026-06-24 18:56:54
100183,10038,Ashley Poole,ashleyhernandez@example.com,Wilsonborough,Virginia,United States,6684,Apple Electronics Product 272,Sports,Lenovo,5,21196,750,19076.4,80,105980,124386.4,Debit Card,Delivered,4.8,2025-05-14 14:37:54
100184,4144,Ann Dixon,chavezwilliam@example.com,New Stevenport,Washington,United States,7538,Lenovo Sports Product 418,Books,Sony,4,6173,0,4444.56,0,24692,29136.56,Net Banking,Delivered,4.2,2026-10-16 18:18:54
100185,2320,David Smith,bethwilliams@example.com,New Virginialand,New Mexico,United States,7677,IKEA Electronics Product 48,Grocery,Puma,4,15339,50,11044.08,40,61356,72390.08,Net Banking,Cancelled,4.5,2026-03-02 11:55:54
100186,8109,Jason Mack,ybrooks@example.com,Bennettside,Florida,United States,7641,Philips Books Product 290,Fashion,Zara,1,21163,0,3809.34,40,21163,25012.34,Cash on Delivery,Delivered,4.0,2025-07-22 05:57:54
100187,5593,Hannah White,urice@example.org,Port Andrewport,New Jersey,United States,8683,Lenovo Appliances Product 337,Electronics,Nike,2,22983,750,8273.88,60,45966,53549.88,Debit Card,Delivered,4.0,2025-06-14 16:46:54
100188,4939,Kimberly Patel,johnreed@example.com,Lake Kathy,Arizona,United States,7321,IKEA Grocery Product 347,Furniture,Boat,5,5023,500,4520.7,0,25115,29135.7,Net Banking,Shipped,5.0,2026-02-28 19:39:54
100189,2245,Jennifer Miranda,allencarlos@example.net,South Carlaton,Kansas,United States,6395,LG Appliances Product 489,Appliances,Puma,1,16708,250,3007.44,0,16708,19465.44,Debit Card,Delivered,5.0,2025-08-07 03:17:54
100190,8075,Jennifer Young,karenparsons@example.org,Jimshire,Massachusetts,United States,5760,Dell Appliances Product 339,Grocery,Samsung,3,15062,750,8133.48,40,45186,52609.479999999996,Cash on Delivery,Processing,4.0,2026-04-28 07:27:54
100191,11385,Patricia Cardenas,kevinthomas@example.net,South Kevin,Arkansas,United States,5631,Mamaearth Grocery Product 163,Books,Samsung,1,2987,100,537.66,40,2987,3464.66,UPI,Delivered,4.2,2026-05-23 12:53:54
100192,8061,Leslie Moss,conniesimmons@example.com,West Shellyfurt,North Dakota,United States,6838,Lenovo Furniture Product 263,Grocery,Samsung,4,12092,100,8706.24,0,48368,56974.24,UPI,Delivered,4.2,2025-09-10 16:14:54
100193,7353,Jason Hernandez,iwhite@example.com,Port Jeremiah,Virginia,United States,8191,Samsung Furniture Product 464,Beauty,LG,5,3348,250,3013.2,80,16740,19583.2,Cash on Delivery,Shipped,5.0,2025-05-10 23:29:54
100194,3390,Joel Brown,jfaulkner@example.net,South John,Indiana,United States,5259,Nike Grocery Product 142,Grocery,Sony,4,5853,0,4214.16,60,23412,27686.16,Net Banking,Delivered,4.2,2026-03-02 22:34:54
100195,2752,Bob Cole,christopher30@example.com,Nunezton,California,United States,5554,Sony Electronics Product 486,Grocery,Boat,3,8379,750,4524.66,120,25137,29031.66,Cash on Delivery,Pending,4.2,2027-01-19 20:32:54
100196,10883,Philip Ramsey,timothybooth@example.com,Susantown,Indiana,United States,8880,Mamaearth Beauty Product 246,Books,Nike,4,11267,500,8112.24,120,45068,52800.24,Net Banking,Processing,4.2,2025-09-14 23:23:54
100197,7437,Tonya Wilson,srocha@example.net,South Rose,Oklahoma,United States,6495,Samsung Appliances Product 103,Appliances,Lenovo,4,19169,50,13801.68,60,76676,90487.68,Credit Card,Cancelled,3.5,2026-05-18 22:55:54
100198,7703,Douglas Owens,kyle58@example.com,Garciafort,Wisconsin,United States,7756,HP Home & Kitchen Product 325,Sports,Adidas,4,23510,50,16927.2,80,94040,110997.2,Debit Card,Shipped,5.0,2026-02-21 12:07:54
100199,7566,Suzanne Wood,owilliams@example.net,North Jose,Pennsylvania,United States,7188,Lenovo Grocery Product 279,Electronics,Philips,4,12652,0,9109.44,80,50608,59797.44,Debit Card,Cancelled,4.8,2027-01-01 05:40:54
100200,1725,Jennifer Hernandez,jerry93@example.com,Jonathanfort,Washington,United States,7306,Dell Grocery Product 496,Books,Philips,1,3882,50,698.76,60,3882,4590.76,Net Banking,Delivered,3.5,2025-10-16 10:42:54
100201,10424,Katherine Jackson,gary87@example.org,New Arthurland,Texas,United States,5905,HP Books Product 201,Toys,Philips,1,8777,50,1579.86,120,8777,10426.86,Wallet,Cancelled,5.0,2026-10-12 07:40:54
100202,7815,Aaron Taylor,carloshernandez@example.org,Brooksfort,Texas,United States,8770,Samsung Fashion Product 426,Home & Kitchen,Boat,5,5238,250,4714.2,0,26190,30654.2,Debit Card,Processing,4.5,2026-09-04 17:21:54
100203,8412,Aaron Arnold Jr.,amanda40@example.net,Drakeburgh,Connecticut,United States,6306,Samsung Sports Product 23,Fashion,Apple,2,17374,750,6254.64,60,34748,40312.64,Debit Card,Delivered,5.0,2026-08-28 17:31:54
100204,6422,Kelly Allen,lisa46@example.org,Susanmouth,Oregon,United States,7293,Puma Toys Product 119,Grocery,Dell,2,24563,50,8842.68,120,49126,58038.68,Credit Card,Shipped,5.0,2025-10-24 07:13:54
100205,8037,Michael Evans,valdezmichele@example.org,South Nicholasside,New Mexico,United States,6592,Apple Beauty Product 106,Sports,Philips,4,13261,0,9547.92,120,53044,62711.92,Wallet,Delivered,4.8,2025-11-17 04:40:54
100206,2867,Adam Jackson,pbruce@example.com,New Samanthabury,Indiana,United States,6074,Dell Toys Product 271,Books,LG,1,17891,0,3220.38,60,17891,21171.38,Net Banking,Cancelled,4.5,2026-03-27 20:32:54
100207,5873,Melissa Knight,brandon14@example.net,East Sarahmouth,Alaska,United States,8762,LG Appliances Product 44,Home & Kitchen,Boat,5,4042,250,3637.8,60,20210,23657.8,UPI,Shipped,4.2,2026-08-10 09:14:54
100208,10771,Laurie Goodwin,thickman@example.org,New Mary,Missouri,United States,5564,LG Grocery Product 217,Home & Kitchen,HP,1,6297,250,1133.46,40,6297,7220.46,Wallet,Cancelled,5.0,2026-10-04 02:29:54
100209,6154,Kimberly Reyes,krystalnorris@example.org,Brianchester,Iowa,United States,8448,HP Appliances Product 28,Books,Apple,2,18482,0,6653.52,80,36964,43697.520000000004,Net Banking,Shipped,4.0,2026-02-17 18:14:54
100210,7809,Gina Mack,unovak@example.org,Kristenmouth,New York,United States,7908,IKEA Toys Product 251,Home & Kitchen,Samsung,4,18700,1000,13464.0,80,74800,87344.0,Cash on Delivery,Delivered,4.0,2026-06-21 11:34:54
100211,8492,Juan Bennett,eringuerrero@example.org,Laurenland,Colorado,United States,7316,Mamaearth Toys Product 282,Furniture,Samsung,3,1370,100,739.8,40,4110,4789.8,Cash on Delivery,Delivered,4.2,2026-10-30 23:13:54
